Species	Status	MinT	MaxT
Yurgovuchia_doellingi	extinct	98	127
Zhenyuanlong_suni	extinct	113	130
Zhongjianosaurus_yangi	extinct	113	125
Albertavenator_curriei	extinct	71	72.1
Albertavenator_curriei	extinct	71	72.1
Almas_ukhaa	extinct	71	75
Almas_ukhaa	extinct	71	75
Almas_ukhaa	extinct	71	75
Almas_ukhaa	extinct	71	75
Archaeornithoides_deinosauriscus	extinct	71	75
Borogovia_gracilicrus	extinct	69	71
Byronosaurus_jaffei	extinct	71	75
Byronosaurus_jaffei	extinct	71	75
Daliansaurus_liaoningensis	extinct	122.1	124.1
EK_troodontid	extinct	100.5	107
Geminiraptor_suarezarum	extinct	98	127
Gobivenator_mongoliensis	extinct	71	75
Gobivenator_mongoliensis	extinct	71	75
Hesperornithoides_miessleri	extinct	146.8	156.3
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	76.5	77.5
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	79
Indet_troodontid	extinct	75.8	77.5
Indet_troodontid	extinct	76.5	76.9
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	77.5
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	76.5	76.9
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	75.8	77.5
Indet_troodontid	extinct	74	76.5
Indet_troodontid	extinct	75.8	76.9
Indet_troodontid	extinct	72.1	74
Jianianhualong_tengi	extinct	122.1	125
Jinfengopteryx_elegans	extinct	122.1	139.8
Jinfengopteryx_novsp	extinct	71	75
Jinfengopteryx_novsp	extinct	71	75
Koparion_douglassi	extinct	146.8	156.3
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Latenivenatrix_mcmasterae 	extinct	75.3	75.9
Liaoningvenator_curriei	extinct	130	136.4
Linhevenator_tani	extinct	71	75
Mei_long	extinct	122.1	129.7
Mei_long	extinct	122.1	129.7
Pectinodon_bakkeri	extinct	66	69
Pectinodon_bakkeri	extinct	66	69
Pectinodon_bakkeri	extinct	66	69
Pectinodon_bakkeri	extinct	66	69
Pectinodon_bakkeri	extinct	66	69
Pectinodon_bakkeri	extinct	66	69
Pectinodon_bakkeri	extinct	66	69
Philovenator_curriei	extinct	71	75
Saurornithoides_mongoliensis	extinct	71	75
Saurornithoides_mongoliensis	extinct	71	75
Saurornithoides_mongoliensis	extinct	71	75
Saurornithoides_mongoliensis	extinct	71	75
Saurornithoides_mongoliensis	extinct	71	75
Sinornithoides_youngi	extinct	112	114
Sinovenator_changii	extinct	122.1	126
Sinovenator_changii	extinct	122.1	126
Sinovenator_changii	extinct	122.1	126
Sinovenator_changii	extinct	122.1	126
Sinovenator_changii	extinct	122.1	126
Sinusonasus_magnodens	extinct	129.4	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Stenonychosaurus_inequalis	extinct	75.9	76.5
Talos_sampsoni	extinct	74	75
Talos_sampsoni	extinct	74	75
Talos_sampsoni	extinct	74	75
Talos_sampsoni	extinct	74	75
Talos_sampsoni	extinct	74	75
Talos_sampsoni	extinct	74	75
Tochisaurus_nemegtensis	extinct	69	71
Troodon_formosus	extinct	75.8	76.9
Troodon_formosus	extinct	75.8	79
Troodon_formosus	extinct	69.1	71
Troodon_formosus	extinct	69.1	71
Troodon_formosus	extinct	69.1	71
Troodon_formosus	extinct	69.1	71
Troodon_formosus	extinct	69.1	71
Troodon_formosus	extinct	69.1	76.9
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	76.9
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	83.5
Troodon_formosus	extinct	74.9	83.5
Troodon_formosus	extinct	74.9	83.5
Troodon_formosus	extinct	74.9	79
Troodon_formosus	extinct	74.9	76.9
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Troodon_formosus	extinct	66	72.1
Urbacodon_itemirensis	extinct	93.9	100.5
Urbacodon_itemirensis	extinct	93.9	100.5
Urbacodon_itemirensis	extinct	93.9	100.5
Urbacodon_itemirensis	extinct	93.9	100.5
Urbacodon_itemirensis	extinct	93.9	100.5
Xixiasaurus_henanensis	extinct	83.6	71
Zanabazar_junior	extinct	69	71
Zanabazar_junior	extinct	69	71
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Anchiornis_huxleyi	extinct	152.1	163.5
Aurornis_xui	extinct	152.1	163.5
Caihong_juji	extinct	152.1	163.5
Eosinopteryx_brevipenna	extinct	152.1	163.5
Jianianhualong_tengi	extinct	122.1	126
Xiaotingia_zhengi	extinct	152.1	163.5
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Albertosaurus_sarcophagus	extinct	68	74
Alioramus_altai	extinct	68	72.1
Alioramus_remotus	extinct	68	72.1
Bistahieversor_sealeyi	extinct	73	75
Bistahieversor_sealeyi	extinct	73	75
Bistahieversor_sealeyi	extinct	73	75
Bistahieversor_sealeyi	extinct	73	75
Daspletosaurus_horneri	extinct	74.4	75.1
Daspletosaurus_horneri	extinct	74.4	75.1
Daspletosaurus_horneri	extinct	74.4	75.1
Daspletosaurus_horneri	extinct	74.4	75.1
Daspletosaurus_horneri	extinct	74.4	75.1
Daspletosaurus_horneri	extinct	74.4	75.1
Daspletosaurus_horneri	extinct	74.4	75.1
Daspletosaurus_novsp	extinct	75.8	76.9
Daspletosaurus_novsp	extinct	75.8	76.9
Daspletosaurus_novsp	extinct	75.8	76.9
Daspletosaurus_novsp	extinct	75.8	76.9
Daspletosaurus_novsp	extinct	75.8	76.9
Daspletosaurus_novsp	extinct	75.8	76.9
Daspletosaurus_novsp	extinct	75.8	76.9
Daspletosaurus_torosus	extinct	75.2	76.7
Daspletosaurus_torosus	extinct	75.2	76.7
Daspletosaurus_torosus	extinct	75.2	76.7
Daspletosaurus_torosus	extinct	75.2	76.7
Dynamoterror _dynastes	extinct	78	78.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Gorgosaurus_libratus	extinct	74.8	76.5
Lythronax_argestes	extinct	79.9	80.6
Nanuqsaurus_hoglundi	extinct	68	71
Qianzhousaurus_sinensis	extinct	66.7	72.1
Qianzhousaurus_sinensis	extinct	66.7	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Tarbosaurus_bataar	extinct	68	72.1
Teratophoneus _curriei	extinct	75.51	76.46
Teratophoneus _curriei	extinct	75.51	76.46
Thanatotheristes_degrootorum	extinct	79.5	80.1
Thanatotheristes_degrootorum	extinct	79.5	80.1
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Tyrannosaurus_rex	extinct	66	68
Zhuchengtyrannus_magnus	extinct	72.1	73.5
Zhuchengtyrannus_magnus	extinct	72.1	73.5
Zhuchengtyrannus_magnus	extinct	72.1	73.5
